CrossTime,SceneTime,PicDuration,Target_ITI,Actual_ITI,ITI_Error,Block,Trial,Stimulus
1729162790.319445,1729162792.540469,0.600000,2.816335,2.810771,-0.005564,2,19,lowpos_32.jpg
1729162793.134897,1729162795.165161,0.600000,2.623175,2.624692,0.001517,2,20,neutral_25.jpg
1729162795.754928,1729162797.068738,0.600000,1.917613,1.903577,-0.014036,2,21,lowneg_22.jpg
1729162797.662881,1729162798.221030,0.600000,1.158966,1.152292,-0.006674,2,22,highpos_24.jpg
1729162798.811400,1729162799.308461,0.600000,1.069588,1.087431,0.017843,2,23,highpos_28.jpg
1729162799.873256,1729162801.251358,0.600000,1.972158,1.942897,-0.029261,2,24,highneg_18.jpg
1729162801.842729,1729162803.861930,0.600000,2.613376,2.610572,-0.002804,2,25,neutral_17.jpg
1729162804.455682,1729162805.468415,0.600000,1.613109,1.606485,-0.006624,2,26,lowpos_20.jpg
1729162806.058567,1729162808.011618,0.600000,2.555641,2.543203,-0.012438,2,27,lowneg_20.jpg
1729162808.601356,1729162810.637054,0.600000,2.630376,2.625436,-0.004940,2,28,neutral_12.jpg
1729162811.235178,1729162813.306827,0.600000,2.661650,2.669773,0.008123,2,29,highneg_24.jpg
1729162813.902827,1729162815.227757,0.600000,1.923869,1.920930,-0.002939,2,30,neutral_23.jpg
1729162815.818175,1729162817.030948,0.600000,1.809907,1.803191,-0.006716,2,31,highpos_22.jpg
1729162817.646050,1729162818.565493,0.600000,1.541705,1.534545,-0.007160,2,32,highneg_14.jpg
1729162819.257566,1729162820.975624,0.600000,2.417987,2.410131,-0.007856,2,33,highpos_27.jpg
1729162821.556933,1729162822.985738,0.600000,2.023310,2.010114,-0.013196,2,34,lowpos_07.jpg
1729162823.579803,1729162825.639579,0.600000,2.654418,2.653841,-0.000577,2,35,highpos_07.jpg
1729162826.232011,1729162828.569716,0.600000,2.942532,2.930137,-0.012395,2,36,highneg_13.jpg
1729162829.162791,1729162830.682250,0.600000,2.117661,2.112534,-0.005127,2,37,lowneg_02.jpg
1729162831.275361,1729162832.495701,0.600000,1.821203,1.813451,-0.007752,2,38,neutral_24.jpg
1729162833.091507,1729162833.901613,0.600000,1.418271,1.405912,-0.012359,2,39,neutral_02.jpg
1729162834.494045,1729162836.193643,0.600000,2.298388,2.292030,-0.006358,2,40,neutral_20.jpg
1729162836.787709,1729162837.792998,0.600000,1.601480,1.599355,-0.002125,2,41,lowneg_17.jpg
1729162838.383713,1729162840.302069,0.600000,2.511486,2.509071,-0.002415,2,42,neutral_08.jpg
1729162840.896154,1729162841.324896,0.600000,1.031244,1.022827,-0.008417,2,43,lowneg_16.jpg
1729162841.919785,1729162843.443521,0.600000,2.122076,2.118625,-0.003451,2,44,highpos_10.jpg
1729162844.037834,1729162845.005524,0.600000,1.563052,1.562003,-0.001049,2,45,lowpos_25.jpg
1729162845.596641,1729162847.961195,0.600000,2.959317,2.955671,-0.003646,2,46,highneg_01.jpg
1729162848.555474,1729162849.293168,0.600000,1.333059,1.331973,-0.001086,2,47,neutral_18.jpg
1729162849.885505,1729162851.277216,0.600000,1.989476,1.984048,-0.005428,2,48,highpos_26.jpg
1729162851.868158,1729162853.659571,0.600000,2.388900,2.382355,-0.006545,2,49,lowpos_05.jpg
1729162854.255365,1729162855.020139,0.600000,1.369533,1.360568,-0.008965,2,50,highneg_03.jpg
1729162855.626988,1729162857.094634,0.600000,2.071780,2.074495,0.002715,2,51,highpos_15.jpg
1729162857.689836,1729162859.545482,0.600000,2.453689,2.450848,-0.002841,2,52,highneg_06.jpg
1729162860.140113,1729162861.877116,0.600000,2.342541,2.331634,-0.010907,2,53,neutral_16.jpg
1729162862.470454,1729162863.693049,0.600000,1.813968,1.815933,0.001965,2,54,highpos_03.jpg
1729162864.274124,1729162865.971403,0.600000,2.295101,2.278354,-0.016747,2,55,highneg_19.jpg
1729162866.575552,1729162867.288177,0.600000,1.311161,1.316774,0.005613,2,56,lowpos_27.jpg
1729162867.882202,1729162869.131297,0.600000,1.850507,1.843120,-0.007387,2,57,lowpos_09.jpg
1729162869.720073,1729162871.731547,0.600000,2.597499,2.600250,0.002751,2,58,neutral_01.jpg
1729162872.312110,1729162872.958518,0.600000,1.241734,1.226971,-0.014763,2,59,highneg_12.jpg
1729162873.552133,1729162874.795782,0.600000,1.832835,1.837264,0.004429,2,60,lowpos_21.jpg
1729162875.387151,1729162877.458385,0.600000,2.665873,2.662603,-0.003270,2,61,neutral_13.jpg
1729162878.048260,1729162880.032544,0.600000,2.588108,2.574159,-0.013949,2,62,lowneg_12.jpg
1729162880.625203,1729162882.935759,0.600000,2.912904,2.903215,-0.009689,2,63,highpos_17.jpg
1729162883.525913,1729162884.966161,0.600000,2.006323,2.030402,0.024079,2,64,highneg_22.jpg
1729162885.531315,1729162887.167704,0.600000,2.236207,2.201543,-0.034664,2,65,lowpos_08.jpg
1729162887.764287,1729162888.615656,0.600000,1.457805,1.447952,-0.009854,2,66,neutral_09.jpg
1729162889.202949,1729162890.902253,0.600000,2.298185,2.286597,-0.011588,2,67,neutral_04.jpg
1729162891.495407,1729162893.797264,0.600000,2.901916,2.895011,-0.006905,2,68,highpos_11.jpg
1729162894.388701,1729162896.645166,0.600000,2.854972,2.847902,-0.007070,2,69,highneg_15.jpg
1729162897.234081,1729162898.590733,0.600000,1.953409,1.945567,-0.007841,2,70,highpos_25.jpg
1729162899.186092,1729162901.346386,0.600000,2.711701,2.755653,0.043952,2,71,lowpos_16.jpg
1729162901.895913,1729162904.085524,0.600000,2.789607,2.739138,-0.050469,2,72,lowpos_10.jpg
1729162904.669036,1729162907.002935,0.600000,2.937505,2.917411,-0.020094,2,73,highpos_08.jpg
1729162907.592974,1729162909.017662,0.600000,2.030654,2.014727,-0.015927,2,74,lowneg_05.jpg
1729162909.708037,1729162911.599814,0.600000,2.567020,2.582152,0.015132,2,75,lowneg_09.jpg
1729162912.178277,1729162913.664732,0.600000,2.091307,2.064918,-0.026389,2,76,neutral_14.jpg
1729162914.266690,1729162915.731195,0.600000,2.032497,2.066463,0.033966,2,77,lowpos_06.jpg
1729162916.294963,1729162917.770057,0.600000,2.078505,2.038862,-0.039643,2,78,lowpos_17.jpg
1729162918.358776,1729162920.002093,0.600000,2.239651,2.232036,-0.007615,2,79,lowneg_24.jpg
1729162920.593258,1729162920.993214,0.600000,1.002267,0.991121,-0.011146,2,80,lowpos_04.jpg
1729162921.587686,1729162923.144069,0.600000,2.147053,2.150855,0.003802,2,81,lowpos_18.jpg
1729162923.732293,1729162925.884702,0.600000,2.748076,2.740633,-0.007443,2,82,lowneg_07.jpg
1729162926.475481,1729162928.242358,0.600000,2.359647,2.357656,-0.001991,2,83,lowneg_01.jpg
1729162928.830208,1729162929.764863,0.600000,1.536098,1.522505,-0.013593,2,84,neutral_11.jpg
1729162930.350042,1729162931.257578,0.600000,1.502103,1.492715,-0.009388,2,85,lowpos_30.jpg
1729162931.855103,1729162933.676529,0.600000,2.426293,2.418951,-0.007342,2,86,lowneg_21.jpg
1729162934.273051,1729162934.684368,0.600000,1.010035,1.007839,-0.002196,2,87,lowneg_13.jpg
1729162935.273276,1729162936.619760,0.600000,1.945726,1.935392,-0.010334,2,88,highneg_25.jpg
1729162937.206603,1729162938.014017,0.600000,1.410201,1.394257,-0.015944,2,89,highneg_21.jpg
1729162938.602279,1729162939.581013,0.600000,1.575697,1.566996,-0.008701,2,90,highneg_10.jpg
1729162940.181006,1729162941.001668,0.600000,1.424370,1.420655,-0.003715,2,91,lowpos_24.jpg
1729162941.589991,1729162943.005858,0.600000,2.018051,2.004190,-0.013861,2,92,highpos_06.jpg
1729162943.598884,1729162945.642424,0.600000,2.638281,2.636566,-0.001715,2,93,highpos_12.jpg
1729162946.233603,1729162948.277720,0.600000,2.638043,2.635296,-0.002747,2,94,highneg_05.jpg
1729162948.876267,1729162951.115901,0.600000,2.838004,2.838181,0.000177,2,95,neutral_10.jpg
1729162951.709530,1729162953.032509,0.600000,1.925902,1.916608,-0.009294,2,96,highneg_02.jpg
1729162953.623862,1729162955.954550,0.600000,2.932612,2.922041,-0.010572,2,97,highneg_08.jpg
1729162956.551730,1729162957.198254,0.600000,1.249023,1.243704,-0.005319,2,98,lowneg_06.jpg
1729162957.792452,1729162959.434643,0.600000,2.244265,2.236389,-0.007876,2,99,neutral_15.jpg
1729162960.032331,1729162962.290028,0.600000,2.861931,2.855385,-0.006546,2,100,lowneg_15.jpg
1729162962.881177,1729162963.311965,0.600000,1.026579,1.021937,-0.004643,2,101,highpos_14.jpg
1729162963.904650,1729162964.795423,0.600000,1.491043,1.483458,-0.007585,2,102,lowneg_04.jpg
1729162965.385766,1729162966.702699,0.600000,1.908118,1.907276,-0.000842,2,103,highpos_09.jpg
1729162967.291005,1729162968.918734,0.600000,2.218294,2.216035,-0.002259,2,104,neutral_05.jpg
1729162969.496632,1729162970.351057,0.600000,1.448921,1.432323,-0.016598,2,105,highneg_09.jpg
1729162970.949030,1729162973.332562,0.600000,2.987557,2.981505,-0.006052,2,106,lowneg_11.jpg
1729162973.925421,1729162974.633984,0.600000,1.311723,1.301422,-0.010301,2,107,lowneg_08.jpg
1729162975.226396,1729162976.624254,0.600000,1.996383,1.990270,-0.006113,2,108,neutral_19.jpg
1729162977.212261,1729162979.323837,0.600000,2.714027,2.699583,-0.014444,2,109,neutral_21.jpg
1729162979.919882,1729162981.949272,0.600000,2.628384,2.625435,-0.002949,2,110,neutral_06.jpg
1729162982.544066,1729162983.532756,0.600000,1.584756,1.583484,-0.001272,2,111,lowneg_25.jpg
1729162984.122529,1729162985.005143,0.600000,1.481918,1.472387,-0.009531,2,112,highpos_13.jpg
1729162985.595725,1729162987.833638,0.600000,2.835014,2.828495,-0.006519,2,113,highneg_23.jpg
1729162988.428323,1729162990.797697,0.600000,2.970567,2.964059,-0.006508,2,114,lowneg_18.jpg
1729162991.389725,1729162993.377720,0.600000,2.590440,2.580023,-0.010417,2,115,highpos_19.jpg
1729162993.974062,1729162995.563939,0.600000,2.189356,2.186219,-0.003137,2,116,highpos_01.jpg
1729162996.157592,1729162997.561146,0.600000,1.961523,1.997207,0.035684,2,117,highpos_02.jpg
1729162998.112632,1729162999.156996,0.600000,1.640615,1.595850,-0.044765,2,118,highneg_07.jpg
1729162999.750722,1729163001.874818,0.600000,2.688534,2.717822,0.029288,2,119,highneg_20.jpg
1729163002.439347,1729163003.532650,0.600000,1.690892,1.657832,-0.033060,2,120,highneg_16.jpg
1729163004.124848,1729163004.639555,0.600000,1.116440,1.106905,-0.009535,2,121,highneg_17.jpg
1729163005.240223,1729163005.733294,0.600000,1.095175,1.093739,-0.001436,2,122,lowneg_23.jpg
1729163006.329786,1729163007.742464,0.600000,2.015374,2.009170,-0.006204,2,123,neutral_22.jpg
1729163008.328195,1729163009.524086,0.600000,1.780697,1.781622,0.000924,2,124,highpos_04.jpg
1729163010.104071,1729163011.240577,0.600000,1.728699,1.716491,-0.012208,2,125,neutral_03.jpg
1729163049.419494,1729163049.948788,0.600000,1.139316,38.708211,37.568895,3,1,lowpos_27.jpg
1729163050.543155,1729163051.514768,0.600000,1.568381,1.565980,-0.002401,3,2,highpos_06.jpg
1729163052.110866,1729163053.709482,0.600000,2.197922,2.194714,-0.003208,3,3,highneg_23.jpg
1729163054.301267,1729163056.280526,0.600000,2.585074,2.571044,-0.014030,3,4,highpos_19.jpg
1729163056.888080,1729163057.425960,0.600000,1.142261,1.145434,0.003173,3,5,highneg_01.jpg
1729163058.017800,1729163060.211154,0.600000,2.794085,2.785194,-0.008891,3,6,highpos_07.jpg
1729163060.800597,1729163062.506350,0.600000,2.313577,2.295196,-0.018381,3,7,lowpos_03.jpg
1729163063.099768,1729163065.045558,0.600000,2.546808,2.539208,-0.007600,3,8,highpos_13.jpg
1729163065.636823,1729163067.616778,0.600000,2.586866,2.571220,-0.015647,3,9,lowpos_08.jpg
1729163068.208889,1729163070.117570,0.600000,2.406134,2.500792,0.094658,3,10,lowpos_21.jpg
1729163070.609187,1729163072.250740,0.600000,2.240999,2.133170,-0.107829,3,11,lowneg_16.jpg
1729163072.844917,1729163074.830620,0.600000,2.593756,2.579880,-0.013876,3,12,neutral_10.jpg
1729163075.422713,1729163076.106102,0.600000,1.285279,1.275482,-0.009798,3,13,highneg_10.jpg
1729163076.710421,1729163077.604660,0.600000,1.491022,1.498558,0.007536,3,14,lowpos_20.jpg
1729163078.195481,1729163079.127460,0.600000,1.525654,1.522800,-0.002854,3,15,neutral_06.jpg
1729163079.719171,1729163080.880709,0.600000,1.755593,1.753249,-0.002345,3,16,neutral_18.jpg
1729163081.470718,1729163083.624254,0.600000,2.757180,2.743545,-0.013634,3,17,highneg_17.jpg
1729163084.215562,1729163085.650055,0.600000,2.030396,2.025801,-0.004595,3,18,neutral_17.jpg
1729163086.249518,1729163088.464776,0.600000,2.816335,2.814721,-0.001614,3,19,lowneg_02.jpg
1729163089.053239,1729163091.077024,0.600000,2.623175,2.612248,-0.010927,3,20,lowpos_07.jpg
1729163091.674915,1729163093.000247,0.600000,1.917613,1.923223,0.005610,3,21,highpos_03.jpg
1729163093.585455,1729163094.137668,0.600000,1.158966,1.137421,-0.021545,3,22,neutral_02.jpg
1729163094.729396,1729163095.194583,0.600000,1.069588,1.056915,-0.012673,3,23,neutral_23.jpg
1729163095.804750,1729163097.157901,0.600000,1.972158,1.963318,-0.008840,3,24,lowneg_21.jpg
1729163097.747400,1729163099.764301,0.600000,2.613376,2.606400,-0.006976,3,25,neutral_15.jpg
1729163100.353651,1729163101.367846,0.600000,1.613109,1.603545,-0.009564,3,26,neutral_01.jpg
1729163101.959494,1729163103.920991,0.600000,2.555641,2.553145,-0.002496,3,27,highneg_20.jpg
1729163104.519350,1729163106.546160,0.600000,2.630376,2.625169,-0.005207,3,28,highneg_05.jpg
1729163107.141105,1729163109.204292,0.600000,2.661650,2.658132,-0.003518,3,29,lowneg_12.jpg
1729163109.790225,1729163111.115347,0.600000,1.923869,1.911055,-0.012814,3,30,lowpos_18.jpg
1729163111.710169,1729163112.925972,0.600000,1.809907,1.810625,0.000718,3,31,lowpos_10.jpg
1729163113.519233,1729163114.453987,0.600000,1.541705,1.528015,-0.013690,3,32,lowpos_30.jpg
1729163115.047482,1729163116.873196,0.600000,2.417987,2.419209,0.001222,3,33,lowpos_17.jpg
1729163117.473841,1729163118.883113,0.600000,2.023310,2.009917,-0.013393,3,34,highpos_11.jpg
1729163119.475879,1729163121.547316,0.600000,2.654418,2.664203,0.009785,3,35,highpos_04.jpg
1729163122.131012,1729163124.471379,0.600000,2.942532,2.924063,-0.018469,3,36,highneg_08.jpg
1729163125.056903,1729163126.598784,0.600000,2.117661,2.127405,0.009744,3,37,lowneg_15.jpg
1729163127.172939,1729163128.401397,0.600000,1.821203,1.802613,-0.018590,3,38,highneg_14.jpg
1729163128.993534,1729163129.816718,0.600000,1.418271,1.415321,-0.002950,3,39,highpos_16.jpg
1729163130.409105,1729163132.109987,0.600000,2.298388,2.293269,-0.005119,3,40,neutral_03.jpg
1729163132.712871,1729163133.946298,0.600000,1.601480,1.836311,0.234831,3,41,highpos_10.jpg
1729163134.304097,1729163136.220442,0.600000,2.511486,2.274144,-0.237342,3,42,highneg_24.jpg
1729163136.811919,1729163137.237268,0.600000,1.031244,1.016826,-0.014418,3,43,lowpos_22.jpg
1729163137.834792,1729163139.372598,0.600000,2.122076,2.135330,0.013254,3,44,lowneg_10.jpg
1729163139.960125,1729163140.928514,0.600000,1.563052,1.555916,-0.007136,3,45,highpos_17.jpg
1729163141.523624,1729163143.887321,0.600000,2.959317,2.958807,-0.000510,3,46,highpos_14.jpg
1729163144.482459,1729163145.214985,0.600000,1.333059,1.327664,-0.005395,3,47,neutral_09.jpg
1729163145.808507,1729163147.198113,0.600000,1.989476,1.983128,-0.006348,3,48,lowpos_32.jpg
1729163147.789019,1729163149.577338,0.600000,2.388900,2.379225,-0.009675,3,49,neutral_16.jpg
1729163150.170526,1729163150.941646,0.600000,1.369533,1.364308,-0.005225,3,50,highneg_07.jpg
1729163151.532003,1729163153.014481,0.600000,2.071780,2.072835,0.001055,3,51,lowpos_05.jpg
1729163153.601441,1729163155.453502,0.600000,2.453689,2.439021,-0.014668,3,52,lowpos_14.jpg
1729163156.045590,1729163157.792445,0.600000,2.342541,2.338943,-0.003598,3,53,highneg_04.jpg
1729163158.384707,1729163159.595567,0.600000,1.813968,1.803122,-0.010846,3,54,lowpos_16.jpg
1729163160.185500,1729163161.884230,0.600000,2.295101,2.288663,-0.006438,3,55,neutral_08.jpg
1729163162.478375,1729163163.204872,0.600000,1.311161,1.320642,0.009481,3,56,lowpos_24.jpg
1729163163.790649,1729163165.035251,0.600000,1.850507,1.830379,-0.020128,3,57,lowneg_08.jpg
1729163165.633217,1729163167.625926,0.600000,2.597499,2.590675,-0.006824,3,58,highneg_03.jpg
1729163168.221256,1729163168.877416,0.600000,1.241734,1.251490,0.009756,3,59,neutral_07.jpg
1729163169.456428,1729163170.693302,0.600000,1.832835,1.815886,-0.016949,3,60,neutral_25.jpg
1729163171.283394,1729163173.352225,0.600000,2.665873,2.658923,-0.006950,3,61,lowpos_29.jpg
1729163173.941341,1729163175.939303,0.600000,2.588108,2.587078,-0.001030,3,62,highneg_13.jpg
1729163176.530102,1729163178.877690,0.600000,2.912904,2.938387,0.025483,3,63,highpos_02.jpg
1729163179.435564,1729163180.837873,0.600000,2.006323,1.960183,-0.046140,3,64,lowpos_31.jpg
1729163181.429318,1729163183.062125,0.600000,2.236207,2.224252,-0.011955,3,65,lowneg_19.jpg
1729163183.656991,1729163184.518317,0.600000,1.457805,1.456192,-0.001613,3,66,neutral_19.jpg
1729163185.108617,1729163186.810530,0.600000,2.298185,2.292213,-0.005972,3,67,highpos_12.jpg
1729163187.405045,1729163189.715650,0.600000,2.901916,2.905120,0.003204,3,68,lowpos_09.jpg
1729163190.308119,1729163192.570903,0.600000,2.854972,2.855253,0.000281,3,69,highneg_06.jpg
1729163193.170842,1729163194.527520,0.600000,1.953409,1.956617,0.003208,3,70,lowneg_07.jpg
1729163195.119225,1729163197.236478,0.600000,2.711701,2.708958,-0.002743,3,71,highpos_08.jpg
1729163197.829267,1729163200.019971,0.600000,2.789607,2.783493,-0.006115,3,72,highneg_11.jpg
1729163200.613173,1729163202.956774,0.600000,2.937505,2.936803,-0.000702,3,73,neutral_24.jpg
1729163203.545226,1729163204.983772,0.600000,2.030654,2.026998,-0.003656,3,74,highneg_02.jpg
1729163205.574067,1729163207.542165,0.600000,2.567020,2.558393,-0.008627,3,75,highpos_22.jpg
1729163208.128858,1729163209.618468,0.600000,2.091307,2.076303,-0.015004,3,76,neutral_13.jpg
1729163210.209997,1729163211.638118,0.600000,2.032497,2.019650,-0.012847,3,77,lowpos_06.jpg
1729163212.229858,1729163213.706802,0.600000,2.078505,2.068684,-0.009822,3,78,highpos_29.jpg
1729163214.299754,1729163216.043994,0.600000,2.239651,2.337192,0.097541,3,79,lowpos_12.jpg
1729163216.541657,1729163216.941823,0.600000,1.002267,0.897829,-0.104438,3,80,highneg_22.jpg
1729163217.533648,1729163219.090144,0.600000,2.147053,2.148321,0.001268,3,81,highneg_25.jpg
1729163219.685856,1729163221.837066,0.600000,2.748076,2.746922,-0.001154,3,82,lowneg_03.jpg
1729163222.431331,1729163224.199630,0.600000,2.359647,2.362564,0.002917,3,83,highpos_27.jpg
1729163224.787824,1729163225.721495,0.600000,1.536098,1.521865,-0.014233,3,84,neutral_14.jpg
1729163226.311521,1729163227.217332,0.600000,1.502103,1.495837,-0.006266,3,85,highpos_28.jpg
1729163227.808171,1729163229.629722,0.600000,2.426293,2.412390,-0.013903,3,86,lowpos_28.jpg
1729163230.224197,1729163230.635726,0.600000,1.010035,1.006004,-0.004031,3,87,lowneg_05.jpg
1729163231.239921,1729163232.583892,0.600000,1.945726,1.948166,0.002440,3,88,highpos_26.jpg
1729163233.174194,1729163233.984576,0.600000,1.410201,1.400684,-0.009517,3,89,lowneg_01.jpg
1729163234.582554,1729163235.565330,0.600000,1.575697,1.580754,0.005057,3,90,lowpos_02.jpg
1729163236.161018,1729163236.996597,0.600000,1.424370,1.431267,0.006897,3,91,highpos_01.jpg
1729163237.588662,1729163239.007399,0.600000,2.018051,2.010802,-0.007249,3,92,highneg_09.jpg
1729163239.595471,1729163241.639490,0.600000,2.638281,2.632091,-0.006190,3,93,neutral_04.jpg
1729163242.228550,1729163244.269133,0.600000,2.638043,2.629643,-0.008400,3,94,highpos_09.jpg
1729163244.861180,1729163247.107469,0.600000,2.838004,2.838336,0.000332,3,95,highpos_15.jpg
1729163247.700567,1729163249.027528,0.600000,1.925902,1.920059,-0.005843,3,96,lowneg_18.jpg
1729163249.614377,1729163251.949650,0.600000,2.932612,2.922122,-0.010490,3,97,neutral_20.jpg
1729163252.529875,1729163253.177819,0.600000,1.249023,1.228169,-0.020854,3,98,lowneg_22.jpg
1729163253.769482,1729163255.425464,0.600000,2.244265,2.247645,0.003380,3,99,lowneg_23.jpg
1729163256.005449,1729163258.274217,0.600000,2.861931,2.848753,-0.013178,3,100,lowneg_04.jpg
1729163258.862714,1729163259.295697,0.600000,1.026579,1.021480,-0.005099,3,101,highneg_15.jpg
1729163259.888190,1729163260.773909,0.600000,1.491043,1.478212,-0.012831,3,102,neutral_12.jpg
1729163261.371624,1729163262.681796,0.600000,1.908118,1.907887,-0.000231,3,103,lowneg_17.jpg
1729163263.272632,1729163264.889482,0.600000,2.218294,2.207686,-0.010608,3,104,lowneg_09.jpg
1729163265.485187,1729163266.341947,0.600000,1.448921,1.452465,0.003544,3,105,lowneg_06.jpg
1729163266.951017,1729163269.334192,0.600000,2.987557,2.992245,0.004688,3,106,lowpos_04.jpg
1729163269.927961,1729163270.636557,0.600000,1.311723,1.302365,-0.009358,3,107,lowpos_25.jpg
1729163271.229657,1729163272.660412,0.600000,1.996383,2.023855,0.027472,3,108,lowneg_11.jpg
1729163273.220837,1729163275.349468,0.600000,2.714027,2.689056,-0.024972,3,109,highneg_19.jpg
1729163275.928668,1729163277.951655,0.600000,2.628384,2.602187,-0.026197,3,110,highpos_24.jpg
1729163278.543515,1729163279.531422,0.600000,1.584756,1.579767,-0.004989,3,111,neutral_05.jpg
1729163280.133327,1729163281.005277,0.600000,1.481918,1.473855,-0.008063,3,112,neutral_11.jpg
1729163281.597754,1729163283.842937,0.600000,2.835014,2.837660,0.002646,3,113,highneg_12.jpg
1729163284.419750,1729163286.796802,0.600000,2.970567,2.953865,-0.016702,3,114,highneg_18.jpg
1729163287.388458,1729163289.383450,0.600000,2.590440,2.586648,-0.003792,3,115,highpos_05.jpg
1729163289.975120,1729163291.569915,0.600000,2.189356,2.186465,-0.002891,3,116,lowneg_25.jpg
1729163292.161955,1729163293.522554,0.600000,1.961523,1.952639,-0.008884,3,117,highpos_25.jpg
1729163294.114127,1729163295.159227,0.600000,1.640615,1.636673,-0.003943,3,118,lowneg_20.jpg
1729163295.762959,1729163297.854043,0.600000,2.688534,2.694816,0.006282,3,119,lowneg_14.jpg
1729163298.431953,1729163299.520728,0.600000,1.690892,1.666685,-0.024207,3,120,lowneg_13.jpg
1729163300.110160,1729163300.631470,0.600000,1.116440,1.110742,-0.005698,3,121,highneg_21.jpg
1729163301.224625,1729163301.728333,0.600000,1.095175,1.096863,0.001688,3,122,lowneg_24.jpg
1729163302.322461,1729163303.737940,0.600000,2.015374,2.009607,-0.005767,3,123,neutral_22.jpg
1729163304.324552,1729163305.507785,0.600000,1.780697,1.769845,-0.010852,3,124,neutral_21.jpg
1729163306.097046,1729163307.225370,0.600000,1.728699,1.717585,-0.011114,3,125,highneg_16.jpg
